"collection","title","actual_source_path","package_path","extension","size_bytes","subjects","resource_id","resource_type","notes"
"ngss","NGSS","source/national-standard/ngss/NGSS.txt","original-files/source/national-standard/ngss/NGSS.txt","txt","42","national-standard","res.national-standard.ngss.ngss.5072eab2.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss","NRC Review of the NGSS_090393","source/national-standard/ngss/NRC Review of the NGSS_090393.pdf","original-files/source/national-standard/ngss/NRC Review of the NGSS_090393.pdf","pdf","99230","national-standard","res.national-standard.ngss.nrc-review-of-the-ngss-090393.60850b2f.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss","Public Attitudes Toward Science Standards","source/national-standard/ngss/Public Attitudes Toward Science Standards.pdf","original-files/source/national-standard/ngss/Public Attitudes Toward Science Standards.pdf","pdf","380582","science","res.national-standard.ngss.public-attitudes-toward-science-standards.b515915a.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss","Why K12 Standards Matter - FINAL","source/national-standard/ngss/Why K12 Standards Matter - FINAL.pdf","original-files/source/national-standard/ngss/Why K12 Standards Matter - FINAL.pdf","pdf","337940","national-standard","res.national-standard.ngss.why-k12-standards-matter-final.4e692f6c.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","CA NGSS Systems Implementation Plan 20141113","source/national-standard/ngss-for-Ca/CA NGSS Systems Implementation Plan 20141113.pdf","original-files/source/national-standard/ngss-for-Ca/CA NGSS Systems Implementation Plan 20141113.pdf","pdf","1007482","national-standard","res.national-standard.ngss-for-ca.ca-ngss-systems-implementation-plan-20141113.bc7f505c.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Earth Science Course Grade 6","source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model Standards/Earth Science Course Grade 6.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model Standards/Earth Science Course Grade 6.doc","doc","182784","science;arts;physical-education","res.national-standard.ngss-for-ca.earth-science-course-grade-6.be90f5ba.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Life Science Course Grade 7","source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model Standards/Life Science Course Grade 7.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model Standards/Life Science Course Grade 7.doc","doc","175616","science;physical-education","res.national-standard.ngss-for-ca.life-science-course-grade-7.6f07bec2.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Physical Science Course Grade 8","source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model Standards/Physical Science Course Grade 8.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model Standards/Physical Science Course Grade 8.doc","doc","159232","science;physical-education","res.national-standard.ngss-for-ca.physical-science-course-grade-8.26f68f51.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Discipline Specific Model","source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Discipline Specific Model.doc","doc","39936","physical-education","res.national-standard.ngss-for-ca.discipline-specific-model.00ed86b0.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Integrated Learning Progression Model","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Learning Progression Model.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Learning Progression Model.doc","doc","111104","national-standard","res.national-standard.ngss-for-ca.integrated-learning-progression-model.bd49ab1a.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 6 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Disciplinary Core Ideas/Grade 6 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Disciplinary Core Ideas/Grade 6 by Disciplinary Core Ideas.doc","doc","154112","national-standard","res.national-standard.ngss-for-ca.grade-6-by-disciplinary-core-ideas.dd31f8e6.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 7 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Disciplinary Core Ideas/Grade 7 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Disciplinary Core Ideas/Grade 7 by Disciplinary Core Ideas.doc","doc","175104","national-standard","res.national-standard.ngss-for-ca.grade-7-by-disciplinary-core-ideas.a0375496.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 8 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Disciplinary Core Ideas/Grade 8 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Disciplinary Core Ideas/Grade 8 by Disciplinary Core Ideas.doc","doc","199680","national-standard","res.national-standard.ngss-for-ca.grade-8-by-disciplinary-core-ideas.892c6175.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 6 by Topic","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Topic/Grade 6 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Topic/Grade 6 by Topic.doc","doc","157696","national-standard","res.national-standard.ngss-for-ca.grade-6-by-topic.0f317be3.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 7 by Topic","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Topic/Grade 7 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Topic/Grade 7 by Topic.doc","doc","189952","national-standard","res.national-standard.ngss-for-ca.grade-7-by-topic.f6c9327b.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 8 by Topic","source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Topic/Grade 8 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/G6-8 Standards/Integrated Model Standards Arranged by Topic/Grade 8 by Topic.doc","doc","215040","national-standard","res.national-standard.ngss-for-ca.grade-8-by-topic.e8c353ff.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grades 9-12 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/G9-12 Standards/Grades 9-12 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/G9-12 Standards/Grades 9-12 by Disciplinary Core Ideas.doc","doc","346112","national-standard","res.national-standard.ngss-for-ca.grades-9-12-by-disciplinary-core-ideas.54b9a946.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grades 9-12 by Topic","source/national-standard/ngss-for-Ca/G9-12 Standards/Grades 9-12 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/G9-12 Standards/Grades 9-12 by Topic.doc","doc","393728","national-standard","res.national-standard.ngss-for-ca.grades-9-12-by-topic.c68683d9.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","How to Read the CA NGSS Standards","source/national-standard/ngss-for-Ca/How to Read the CA NGSS Standards.doc","original-files/source/national-standard/ngss-for-Ca/How to Read the CA NGSS Standards.doc","doc","49152","national-standard","res.national-standard.ngss-for-ca.how-to-read-the-ca-ngss-standards.2a3c2091.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 1 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 1 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 1 by Disciplinary Core Ideas.doc","doc","126976","science;arts;physical-education","res.national-standard.ngss-for-ca.grade-1-by-disciplinary-core-ideas.1b2c30a3.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 2 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 2 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 2 by Disciplinary Core Ideas.doc","doc","143872","science;arts;physical-education","res.national-standard.ngss-for-ca.grade-2-by-disciplinary-core-ideas.6a725f83.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 3 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 3 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 3 by Disciplinary Core Ideas.doc","doc","179200","science;arts;physical-education","res.national-standard.ngss-for-ca.grade-3-by-disciplinary-core-ideas.9e0494ac.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 4 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 4 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 4 by Disciplinary Core Ideas.doc","doc","175616","science;arts;physical-education","res.national-standard.ngss-for-ca.grade-4-by-disciplinary-core-ideas.4f4ad873.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 5 by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 5 by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Grade 5 by Disciplinary Core Ideas.doc","doc","184320","science;arts;physical-education","res.national-standard.ngss-for-ca.grade-5-by-disciplinary-core-ideas.199448f6.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Kindergarten by Disciplinary Core Ideas","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Kindergarten by Disciplinary Core Ideas.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Disciplinary Core Ideas (Life, Earth and Space, and Physical Science)/Kindergarten by Disciplinary Core Ideas.doc","doc","137216","science;arts;physical-education","res.national-standard.ngss-for-ca.kindergarten-by-disciplinary-core-ideas.c0ce4cae.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 1 by Topic","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 1 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 1 by Topic.doc","doc","117248","national-standard","res.national-standard.ngss-for-ca.grade-1-by-topic.ab7c7802.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 2 by Topic","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 2 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 2 by Topic.doc","doc","138240","national-standard","res.national-standard.ngss-for-ca.grade-2-by-topic.6a77a5b5.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 3 by Topic","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 3 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 3 by Topic.doc","doc","151040","national-standard","res.national-standard.ngss-for-ca.grade-3-by-topic.6c89bcb8.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 4 by Topic","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 4 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 4 by Topic.doc","doc","157696","national-standard","res.national-standard.ngss-for-ca.grade-4-by-topic.eba1e1e7.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Grade 5 by Topic","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 5 by Topic.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Grade 5 by Topic.doc","doc","156672","national-standard","res.national-standard.ngss-for-ca.grade-5-by-topic.543cb7e9.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Kindergarten by Topic","source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Kindergarten by Topic.doc","original-files/source/national-standard/ngss-for-Ca/K-G5 Standards/Standards Arranged by Topic/Kindergarten by Topic.doc","doc","118784","arts","res.national-standard.ngss-for-ca.kindergarten-by-topic.72a0aa38.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Appendix 1 Progression","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 1 Progression.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 1 Progression.doc","doc","701952","physical-education;curriculum-framework","res.national-standard.ngss-for-ca.appendix-1-progression.5281ae42.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Appendix 2 K-12 Connections to Environmental Principles and Concepts","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 2 K-12 Connections to Environmental Principles and Concepts.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 2 K-12 Connections to Environmental Principles and Concepts.doc","doc","490496","physical-education;curriculum-framework","res.national-standard.ngss-for-ca.appendix-2-k-12-connections-to-environmental-pri.130567ea.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Appendix 3 Computer Science in Science","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 3 Computer Science in Science.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 3 Computer Science in Science.doc","doc","481792","science;physical-education;curriculum-framework","res.national-standard.ngss-for-ca.appendix-3-computer-science-in-science.ed40ea00.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Appendix 4 HS Three-Year Model Every Science, Every Year","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 4 HS Three-Year Model Every Science, Every Year.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 4 HS Three-Year Model Every Science, Every Year.doc","doc","948736","science;physical-education;curriculum-framework","res.national-standard.ngss-for-ca.appendix-4-hs-three-year-model-every-science-eve.2bacaab8.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Appendix 5 Recommended Literature for the Science Classroom","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 5 Recommended Literature for the Science Classroom.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Appendix 5 Recommended Literature for the Science Classroom.doc","doc","483328","science;physical-education;curriculum-framework","res.national-standard.ngss-for-ca.appendix-5-recommended-literature-for-the-scienc.9b2ad4b5.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 1 Overview of the California Next Generation Science Standards","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 1 Overview of the California Next Generation Science Standards.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 1 Overview of the California Next Generation Science Standards.doc","doc","2667008","science;curriculum-framework","res.national-standard.ngss-for-ca.chapter-1-overview-of-the-california-next-genera.1e6ad723.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 10 Access and Equity","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 10 Access and Equity.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 10 Access and Equity.doc","doc","660992","curriculum-framework","res.national-standard.ngss-for-ca.chapter-10-access-and-equity.0813ec14.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 11 Instructional Strategies for the NGSS for Cal, K-G12 Teaching and Learning in the 21st Century","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 11 Instructional Strategies for the NGSS for Cal, K-G12 Teaching and Learning in the 21st Century.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 11 Instructional Strategies for the NGSS for Cal, K-G12 Teaching and Learning in the 21st Century.doc","doc","1519616","curriculum-framework","res.national-standard.ngss-for-ca.chapter-11-instructional-strategies-for-the-ngss.5eee0c65.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 12 Implementing High-Quality Science Instruction Professional Learning, Leadership, and Supports","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 12 Implementing High-Quality Science Instruction Professional Learning, Leadership, and Supports.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 12 Implementing High-Quality Science Instruction Professional Learning, Leadership, and Supports.doc","doc","381440","science;curriculum-framework","res.national-standard.ngss-for-ca.chapter-12-implementing-high-quality-science-ins.d52d217c.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 13 Instructional Resources to Support the NGSS for California Public Schools, K Through G12","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 13 Instructional Resources to Support the NGSS for California Public Schools, K Through G12.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 13 Instructional Resources to Support the NGSS for California Public Schools, K Through G12.doc","doc","141312","curriculum-framework","res.national-standard.ngss-for-ca.chapter-13-instructional-resources-to-support-th.131c64c3.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 2 Transitional Kindergarten","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 2 Transitional Kindergarten.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 2 Transitional Kindergarten.doc","doc","227840","arts;curriculum-framework","res.national-standard.ngss-for-ca.chapter-2-transitional-kindergarten.0b70c4e2.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 3 Kindergarten Through Grade Two","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 3 Kindergarten Through Grade Two.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 3 Kindergarten Through Grade Two.doc","doc","4127232","arts;curriculum-framework","res.national-standard.ngss-for-ca.chapter-3-kindergarten-through-grade-two.3943a75a.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 4 Grades Three Through Five 20180125 update","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 4 Grades Three Through Five 20180125 update.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 4 Grades Three Through Five 20180125 update.doc","doc","10851328","curriculum-framework","res.national-standard.ngss-for-ca.chapter-4-grades-three-through-five-20180125-upd.ace281be.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 5 Grades Six Through Eight Preferred Integrated Course Model","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 5 Grades Six Through Eight Preferred Integrated Course Model.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 5 Grades Six Through Eight Preferred Integrated Course Model.doc","doc","17053696","curriculum-framework","res.national-standard.ngss-for-ca.chapter-5-grades-six-through-eight-preferred-int.129b6b31.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 6 Grades Six Through Eight- Discipline Specific Course Model","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 6 Grades Six Through Eight- Discipline Specific Course Model.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 6 Grades Six Through Eight- Discipline Specific Course Model.doc","doc","8074240","physical-education;curriculum-framework","res.national-standard.ngss-for-ca.chapter-6-grades-six-through-eight-discipline-sp.c3d3861b.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 7 High School Three Course Model","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 7 High School Three Course Model.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 7 High School Three Course Model.doc","doc","17023488","curriculum-framework","res.national-standard.ngss-for-ca.chapter-7-high-school-three-course-model.fca43c52.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 8 High School Four Course Model","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 8 High School Four Course Model.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 8 High School Four Course Model.doc","doc","24234496","curriculum-framework","res.national-standard.ngss-for-ca.chapter-8-high-school-four-course-model.fbdd5bb2.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Chapter 9 Assessment of Student Learning","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 9 Assessment of Student Learning.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Chapter 9 Assessment of Student Learning.doc","doc","2157568","curriculum-framework","res.national-standard.ngss-for-ca.chapter-9-assessment-of-student-learning.29cbc53a.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Glossary Part 1","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Glossary Part 1.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Glossary Part 1.doc","doc","103936","arts;curriculum-framework","res.national-standard.ngss-for-ca.glossary-part-1.f08bcf49.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Glossary Part 2","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Glossary Part 2.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Glossary Part 2.doc","doc","433664","arts;curriculum-framework","res.national-standard.ngss-for-ca.glossary-part-2.8b6570d0.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Instructional Segments Tables 20171108 update","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Instructional Segments Tables 20171108 update.pdf","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Instructional Segments Tables 20171108 update.pdf","pdf","1578994","curriculum-framework","res.national-standard.ngss-for-ca.instructional-segments-tables-20171108-update.78a136be.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","Science Resources","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Science Resources.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/Science Resources.doc","doc","116224","science;curriculum-framework","res.national-standard.ngss-for-ca.science-resources.88db80a7.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","State Board of Education Policy on the Teaching of Natural Sciences","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/State Board of Education Policy on the Teaching of Natural Sciences.doc","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/State Board of Education Policy on the Teaching of Natural Sciences.doc","doc","33792","science;curriculum-framework","res.national-standard.ngss-for-ca.state-board-of-education-policy-on-the-teaching.f732949a.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ngss-for-Ca","website","source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/website.txt","original-files/source/national-standard/ngss-for-Ca/Sci Curriculum Frameworks align with CA NGSS/website.txt","txt","58","curriculum-framework","res.national-standard.ngss-for-ca.website.19a5fa86.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2019 Upper Secondary G3 Music Syllabus","source/national-standard/singapore-moe/2019 Upper Secondary G3 Music Syllabus.pdf","original-files/source/national-standard/singapore-moe/2019 Upper Secondary G3 Music Syllabus.pdf","pdf","598085","arts;physical-education","res.national-standard.singapore-moe.2019-upper-secondary-g3-music-syllabus.860f7bba.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020 G1 English Language Syllabus","source/national-standard/singapore-moe/2020 G1 English Language Syllabus.pdf","original-files/source/national-standard/singapore-moe/2020 G1 English Language Syllabus.pdf","pdf","13244676","english","res.national-standard.singapore-moe.2020-g1-english-language-syllabus.3c38e599.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020 G1 Mathematics Syllabus","source/national-standard/singapore-moe/2020 G1 Mathematics Syllabus.pdf","original-files/source/national-standard/singapore-moe/2020 G1 Mathematics Syllabus.pdf","pdf","807802","maths","res.national-standard.singapore-moe.2020-g1-mathematics-syllabus.36fcecdb.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020 G2 and G3 Additional Mathematics Syllabuses","source/national-standard/singapore-moe/2020 G2 and G3 Additional Mathematics Syllabuses.pdf","original-files/source/national-standard/singapore-moe/2020 G2 and G3 Additional Mathematics Syllabuses.pdf","pdf","844127","maths","res.national-standard.singapore-moe.2020-g2-and-g3-additional-mathematics-syllabuses.eb1c2cb8.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020 G2 and G3 English Language Syllabus","source/national-standard/singapore-moe/2020 G2 and G3 English Language Syllabus.pdf","original-files/source/national-standard/singapore-moe/2020 G2 and G3 English Language Syllabus.pdf","pdf","5061819","english","res.national-standard.singapore-moe.2020-g2-and-g3-english-language-syllabus.e0b3a7b8.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020 G2 and G3 Mathematics Syllabuses","source/national-standard/singapore-moe/2020 G2 and G3 Mathematics Syllabuses.pdf","original-files/source/national-standard/singapore-moe/2020 G2 and G3 Mathematics Syllabuses.pdf","pdf","972563","maths","res.national-standard.singapore-moe.2020-g2-and-g3-mathematics-syllabuses.ec144740.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
